i,j,x,y,u
1,108,0.0078125,0.84375,0
1,109,0.0078125,0.851562,0
1,110,0.0078125,0.859375,0
1,111,0.0078125,0.867188,0
1,112,0.0078125,0.875,0
1,113,0.0078125,0.882812,0
1,114,0.0078125,0.890625,0
1,115,0.0078125,0.898438,0
1,116,0.0078125,0.90625,0
1,117,0.0078125,0.914062,0
1,118,0.0078125,0.921875,0
1,119,0.0078125,0.929688,0
1,120,0.0078125,0.9375,0
1,121,0.0078125,0.945312,0
1,122,0.0078125,0.953125,0
1,123,0.0078125,0.960938,0
1,124,0.0078125,0.96875,0
1,125,0.0078125,0.976562,0
1,126,0.0078125,0.984375,0
1,127,0.0078125,0.992188,0
1,128,0.0078125,1,0
2,0,0.015625,0,0
2,1,0.015625,0.0078125,0.000934668
2,2,0.015625,0.015625,0.001866
2,3,0.015625,0.0234375,0.00280608
2,4,0.015625,0.03125,0.00373759
2,5,0.015625,0.0390625,0.00468668
2,6,0.015625,0.046875,0.00562396
2,7,0.015625,0.0546875,0.00658771
2,8,0.015625,0.0625,0.00753813
2,9,0.015625,0.0703125,0.00852379
2,10,0.015625,0.078125,0.00949541
2,11,0.015625,0.0859375,0.0105108
2,12,0.015625,0.09375,0.01151
2,13,0.015625,0.101562,0.0125608
2,14,0.015625,0.109375,0.013591
2,15,0.015625,0.117188,0.01468
2,16,0.015625,0.125,0.0157404
2,17,0.015625,0.132812,0.0168658
2,18,0.015625,0.140625,0.0179515
2,19,0.015625,0.148438,0.0191074
2,20,0.015625,0.15625,0.0202121
2,21,0.015625,0.164062,0.021392
2,22,0.015625,0.171875,0.0225104
2,23,0.015625,0.179688,0.0237086
2,24,0.015625,0.1875,0.0248373
2,25,0.015625,0.195312,0.0260505
2,26,0.015625,0.203125,0.0271882
2,27,0.015625,0.210938,0.0284149
2,28,0.015625,0.21875,0.02956
2,29,0.015625,0.226562,0.0307986
2,30,0.015625,0.234375,0.0319486
2,31,0.015625,0.242188,0.0331958
2,32,0.015625,0.25,0.0343452
2,33,0.015625,0.257812,0.0355946
2,34,0.015625,0.265625,0.0367333
2,35,0.015625,0.273438,0.037974
2,36,0.015625,0.28125,0.0390902
2,37,0.015625,0.289062,0.0403098
2,38,0.015625,0.296875,0.041392
2,39,0.015625,0.304688,0.0425792
2,40,0.015625,0.3125,0.043619
2,41,0.015625,0.320312,0.0447657
2,42,0.015625,0.328125,0.0457573
2,43,0.015625,0.335938,0.0468578
2,44,0.015625,0.34375,0.0477969
2,45,0.015625,0.351562,0.0488469
2,46,0.015625,0.359375,0.0497293
2,47,0.015625,0.367188,0.0507243
2,48,0.015625,0.375,0.0515433
2,49,0.015625,0.382812,0.0524756
2,50,0.015625,0.390625,0.0532195
2,51,0.015625,0.398438,0.0540762
2,52,0.015625,0.40625,0.0547302
2,53,0.015625,0.414062,0.0554957
2,54,0.015625,0.421875,0.0560452
2,55,0.015625,0.429688,0.0567051
2,56,0.015625,0.4375,0.0571392
2,57,0.015625,0.445312,0.057683
2,58,0.015625,0.453125,0.0579952
2,59,0.015625,0.460938,0.0584169
2,60,0.015625,0.46875,0.0586047
2,61,0.015625,0.476562,0.0589025
2,62,0.015625,0.484375,0.0589673
2,63,0.015625,0.492188,0.059143
2,64,0.015625,0.5,0.0590873
2,65,0.015625,0.507812,0.059143
2,66,0.015625,0.515625,0.0589673
2,67,0.015625,0.523438,0.0589025
2,68,0.015625,0.53125,0.0586047
2,69,0.015625,0.539062,0.0584169
2,70,0.015625,0.546875,0.0579952
2,71,0.015625,0.554688,0.057683
2,72,0.015625,0.5625,0.0571392
2,73,0.015625,0.570312,0.0567051
2,74,0.015625,0.578125,0.0560452
2,75,0.015625,0.585938,0.0554957
2,76,0.015625,0.59375,0.0547302
2,77,0.015625,0.601562,0.0540762
2,78,0.015625,0.609375,0.0532195
2,79,0.015625,0.617188,0.0524756
2,80,0.015625,0.625,0.0515433
2,81,0.015625,0.632812,0.0507243
2,82,0.015625,0.640625,0.0497293
2,83,0.015625,0.648438,0.0488469
2,84,0.015625,0.65625,0.0477969
2,85,0.015625,0.664062,0.0468578
2,86,0.015625,0.671875,0.0457573
2,87,0.015625,0.679688,0.0447657
2,88,0.015625,0.6875,0.043619
2,89,0.015625,0.695312,0.0425792
2,90,0.015625,0.703125,0.041392
2,91,0.015625,0.710938,0.0403098
2,92,0.015625,0.71875,0.0390902
2,93,0.015625,0.726562,0.037974
2,94,0.015625,0.734375,0.0367333
2,95,0.015625,0.742188,0.0355946
2,96,0.015625,0.75,0.0343452
2,97,0.015625,0.757812,0.0331958
2,98,0.015625,0.765625,0.0319486
2,99,0.015625,0.773438,0.0307986
2,100,0.015625,0.78125,0.02956
2,101,0.015625,0.789062,0.0284149
2,102,0.015625,0.796875,0.0271882
2,103,0.015625,0.804688,0.0260505
2,104,0.015625,0.8125,0.0248373
2,105,0.015625,0.820312,0.0237086
2,106,0.015625,0.828125,0.0225104
2,107,0.015625,0.835938,0.021392
2,108,0.015625,0.84375,0.0202121
2,109,0.015625,0.851562,0.0191074
2,110,0.015625,0.859375,0.0179515
2,111,0.015625,0.867188,0.0168658
2,112,0.015625,0.875,0.0157404
2,113,0.015625,0.882812,0.01468
2,114,0.015625,0.890625,0.013591
2,115,0.015625,0.898438,0.0125608
2,116,0.015625,0.90625,0.01151
2,117,0.015625,0.914062,0.0105108
2,118,0.015625,0.921875,0.00949541
2,119,0.015625,0.929688,0.00852379
2,120,0.015625,0.9375,0.00753813
2,121,0.015625,0.945312,0.00658771
2,122,0.015625,0.953125,0.00562396
2,123,0.015625,0.960938,0.00468668
2,124,0.015625,0.96875,0.00373759
2,125,0.015625,0.976562,0.00280608
2,126,0.015625,0.984375,0.001866
2,127,0.015625,0.992188,0.000934668
2,128,0.015625,1,0
3,0,0.0234375,0,0
3,1,0.0234375,0.0078125,0.00185726
3,2,0.0234375,0.015625,0.00372326
3,3,0.0234375,0.0234375,0.00557729
3,4,0.0234375,0.03125,0.00745761
3,5,0.0234375,0.0390625,0.00931752
3,6,0.0234375,0.046875,0.0112215
3,7,0.0234375,0.0546875,0.0131004
3,8,0.0234375,0.0625,0.015041
3,9,0.0234375,0.0703125,0.0169545
3,10,0.0234375,0.078125,0.0189471
3,11,0.0234375,0.0859375,0.0209099
3,12,0.0234375,0.09375,0.0229683
3,13,0.0234375,0.101562,0.0249904
3,14,0.0234375,0.109375,0.0271232
3,15,0.0234375,0.117188,0.0292075
3,16,0.0234375,0.125,0.0314158
3,17,0.0234375,0.132812,0.0335565
3,18,0.0234375,0.140625,0.0358326
3,19,0.0234375,0.148438,0.038018
3,20,0.0234375,0.15625,0.0403491
3,21,0.0234375,0.164062,0.0425674
3,22,0.0234375,0.171875,0.0449409
3,23,0.0234375,0.179688,0.0471832
3,24,0.0234375,0.1875,0.0495901
3,25,0.0234375,0.195312,0.0518518
3,26,0.0234375,0.203125,0.0542873
3,27,0.0234375,0.210938,0.0565657
3,28,0.0234375,0.21875,0.0590268
3,29,0.0234375,0.226562,0.0613181
3,30,0.0234375,0.234375,0.0638002
3,31,0.0234375,0.242188,0.0660965
3,32,0.0234375,0.25,0.0685904
3,33,0.0234375,0.257812,0.0708763
3,34,0.0234375,0.265625,0.0733647
3,35,0.0234375,0.273438,0.0756178
3,36,0.0234375,0.28125,0.0780769
3,37,0.0234375,0.289062,0.0802734
3,38,0.0234375,0.296875,0.0826789
3,39,0.0234375,0.304688,0.0847988
3,40,0.0234375,0.3125,0.0871312
3,41,0.0234375,0.320312,0.0891602
3,42,0.0234375,0.328125,0.0914057
3,43,0.0234375,0.335938,0.093334
3,44,0.0234375,0.34375,0.0954828
3,45,0.0234375,0.351562,0.0973022
3,46,0.0234375,0.359375,0.099346
3,47,0.0234375,0.367188,0.101046
3,48,0.0234375,0.375,0.102973
3,49,0.0234375,0.382812,0.104536
3,50,0.0234375,0.390625,0.106326
3,51,0.0234375,0.398438,0.107725
3,52,0.0234375,0.40625,0.109349
3,53,0.0234375,0.414062,0.110553
3,54,0.0234375,0.421875,0.11198
3,55,0.0234375,0.429688,0.112964
3,56,0.0234375,0.4375,0.114169
3,57,0.0234375,0.445312,0.114915
3,58,0.0234375,0.453125,0.115881
3,59,0.0234375,0.460938,0.11638
3,60,0.0234375,0.46875,0.117099
3,61,0.0234375,0.476562,0.117351
3,62,0.0234375,0.484375,0.117824
3,63,0.0234375,0.492188,0.117832
3,64,0.0234375,0.5,0.118063
3,65,0.0234375,0.507812,0.117832
3,66,0.0234375,0.515625,0.117824
3,67,0.0234375,0.523438,0.117351
3,68,0.0234375,0.53125,0.117099
3,69,0.0234375,0.539062,0.11638
3,70,0.0234375,0.546875,0.115881
3,71,0.0234375,0.554688,0.114915
3,72,0.0234375,0.5625,0.114169
3,73,0.0234375,0.570312,0.112964
3,74,0.0234375,0.578125,0.11198
3,75,0.0234375,0.585938,0.110553
3,76,0.0234375,0.59375,0.109349
3,77,0.0234375,0.601562,0.107725
3,78,0.0234375,0.609375,0.106326
3,79,0.0234375,0.617188,0.104536
3,80,0.0234375,0.625,0.102973
3,81,0.0234375,0.632812,0.101046
3,82,0.0234375,0.640625,0.099346
3,83,0.0234375,0.648438,0.0973022
3,84,0.0234375,0.65625,0.0954828
3,85,0.0234375,0.664062,0.093334
3,86,0.0234375,0.671875,0.0914057
3,87,0.0234375,0.679688,0.0891602
3,88,0.0234375,0.6875,0.0871312
3,89,0.0234375,0.695312,0.0847988
3,90,0.0234375,0.703125,0.0826789
3,91,0.0234375,0.710938,0.0802734
3,92,0.0234375,0.71875,0.0780769
3,93,0.0234375,0.726562,0.0756178
3,94,0.0234375,0.734375,0.0733647
3,95,0.0234375,0.742188,0.0708763
3,96,0.0234375,0.75,0.0685904
3,97,0.0234375,0.757812,0.0660965
3,98,0.0234375,0.765625,0.0638002
3,99,0.0234375,0.773438,0.0613181
3,100,0.0234375,0.78125,0.0590268
3,101,0.0234375,0.789062,0.0565657
3,102,0.0234375,0.796875,0.0542873
3,103,0.0234375,0.804688,0.0518518
3,104,0.0234375,0.8125,0.0495901
3,105,0.0234375,0.820312,0.0471832
3,106,0.0234375,0.828125,0.0449409
3,107,0.0234375,0.835938,0.0425674
3,108,0.0234375,0.84375,0.0403491
3,109,0.0234375,0.851562,0.038018
3,110,0.0234375,0.859375,0.0358326
3,111,0.0234375,0.867188,0.0335565
3,112,0.0234375,0.875,0.0314158
3,113,0.0234375,0.882812,0.0292075
3,114,0.0234375,0.890625,0.0271232
3,115,0.0234375,0.898438,0.0249904
3,116,0.0234375,0.90625,0.0229683
3,117,0.0234375,0.914062,0.0209099
3,118,0.0234375,0.921875,0.0189471
3,119,0.0234375,0.929688,0.0169545
3,120,0.0234375,0.9375,0.015041
3,121,0.0234375,0.945312,0.0131004
3,122,0.0234375,0.953125,0.0112215
3,123,0.0234375,0.960938,0.00931752
3,124,0.0234375,0.96875,0.00745761
3,125,0.0234375,0.976562,0.00557729
3,126,0.0234375,0.984375,0.00372326
3,127,0.0234375,0.992188,0.00185726
3,128,0.0234375,1,0
4,0,0.03125,0,0
4,1,0.03125,0.0078125,0.00277112
4,2,0.03125,0.015625,0.00553352
4,3,0.03125,0.0234375,0.00832219
4,4,0.03125,0.03125,0.0110869
4,5,0.03125,0.0390625,0.0139043
4,6,0.03125,0.046875,0.0166881
4,7,0.03125,0.0546875,0.0195513
4,8,0.03125,0.0625,0.0223758
4,9,0.03125,0.0703125,0.0253062
4,10,0.03125,0.078125,0.0281943
4,11,0.03125,0.0859375,0.0312135
4,12,0.03125,0.09375,0.0341841
4,13,0.03125,0.101562,0.0373094
4,14,0.03125,0.109375,0.0403722
4,15,0.03125,0.117188,0.0436112
4,16,0.03125,0.125,0.0467641
4,17,0.03125,0.132812,0.0501117
4,18,0.03125,0.140625,0.0533419
4,19,0.03125,0.148438,0.056783
4,20,0.03125,0.15625,0.0600724
4,21,0.03125,0.164062,0.0635877
4,22,0.03125,0.171875,0.0669204
4,23,0.03125,0.179688,0.0704934
4,24,0.03125,0.1875,0.0738593
4,25,0.03125,0.195312,0.0774795
4,26,0.03125,0.203125,0.0808726
4,27,0.03125,0.210938,0.0845339
4,28,0.03125,0.21875,0.0879498
4,29,0.03125,0.226562,0.0916467
4,30,0.03125,0.234375,0.095077
4,31,0.03125,0.242188,0.0987996
4,32,0.03125,0.25,0.102227
4,33,0.03125,0.257812,0.105956
4,34,0.03125,0.265625,0.109352
4,35,0.03125,0.273438,0.113056
4,36,0.03125,0.28125,0.116386
4,37,0.03125,0.289062,0.120028
4,38,0.03125,0.296875,0.123258
4,39,0.03125,0.304688,0.126806
4,40,0.03125,0.3125,0.129911
4,41,0.03125,0.320312,0.133338
4,42,0.03125,0.328125,0.136299
4,43,0.03125,0.335938,0.13959
4,44,0.03125,0.34375,0.142394
4,45,0.03125,0.351562,0.145533
4,46,0.03125,0.359375,0.148167
4,47,0.03125,0.367188,0.151141
4,48,0.03125,0.375,0.153585
4,49,0.03125,0.382812,0.15637
4,50,0.03125,0.390625,0.158589
4,51,0.03125,0.398438,0.161149
4,52,0.03125,0.40625,0.1631
4,53,0.03125,0.414062,0.165388
4,54,0.03125,0.421875,0.167028
4,55,0.03125,0.429688,0.169003
4,56,0.03125,0.4375,0.170299
4,57,0.03125,0.445312,0.171927
4,58,0.03125,0.453125,0.172859
4,59,0.03125,0.460938,0.174123
4,60,0.03125,0.46875,0.174683
4,61,0.03125,0.476562,0.175577
4,62,0.03125,0.484375,0.17577
4,63,0.03125,0.492188,0.176298
4,64,0.03125,0.5,0.17613
4,65,0.03125,0.507812,0.176298
4,66,0.03125,0.515625,0.17577
4,67,0.03125,0.523438,0.175577
4,68,0.03125,0.53125,0.174683
4,69,0.03125,0.539062,0.174123
4,70,0.03125,0.546875,0.172859
4,71,0.03125,0.554688,0.171927
4,72,0.03125,0.5625,0.170299
4,73,0.03125,0.570312,0.169003
4,74,0.03125,0.578125,0.167028
4,75,0.03125,0.585938,0.165388
4,76,0.03125,0.59375,0.1631
4,77,0.03125,0.601562,0.161149
4,78,0.03125,0.609375,0.158589
4,79,0.03125,0.617188,0.15637
4,80,0.03125,0.625,0.153585
4,81,0.03125,0.632812,0.151141
4,82,0.03125,0.640625,0.148167
4,83,0.03125,0.648438,0.145533
4,84,0.03125,0.65625,0.142394
4,85,0.03125,0.664062,0.13959
4,86,0.03125,0.671875,0.136299
4,87,0.03125,0.679688,0.133338
4,88,0.03125,0.6875,0.129911
4,89,0.03125,0.695312,0.126806
4,90,0.03125,0.703125,0.123258
4,91,0.03125,0.710938,0.120028
4,92,0.03125,0.71875,0.116386
4,93,0.03125,0.726562,0.113056
4,94,0.03125,0.734375,0.109352
4,95,0.03125,0.742188,0.105956
4,96,0.03125,0.75,0.102227
4,97,0.03125,0.757812,0.0987996
4,98,0.03125,0.765625,0.095077
4,99,0.03125,0.773438,0.0916467
4,100,0.03125,0.78125,0.0879498
4,101,0.03125,0.789062,0.0845339
4,102,0.03125,0.796875,0.0808726
4,103,0.03125,0.804688,0.0774795
4,104,0.03125,0.8125,0.0738593
4,105,0.03125,0.820312,0.0704934
4,106,0.03125,0.828125,0.0669204
4,107,0.03125,0.835938,0.0635877
4,108,0.03125,0.84375,0.0600724
4,109,0.03125,0.851562,0.056783
4,110,0.03125,0.859375,0.0533419
4,111,0.03125,0.867188,0.0501117
4,112,0.03125,0.875,0.0467641
4,113,0.03125,0.882812,0.0436112
4,114,0.03125,0.890625,0.0403722
4,115,0.03125,0.898438,0.0373094
4,116,0.03125,0.90625,0.0341841
4,117,0.03125,0.914062,0.0312135
4,118,0.03125,0.921875,0.0281943
4,119,0.03125,0.929688,0.0253062
4,120,0.03125,0.9375,0.0223758
4,121,0.03125,0.945312,0.0195513
4,122,0.03125,0.953125,0.0166881
4,123,0.03125,0.960938,0.0139043
4,124,0.03125,0.96875,0.0110869
4,125,0.03125,0.976562,0.00832219
4,126,0.03125,0.984375,0.00553352
4,127,0.03125,0.992188,0.00277112
4,128,0.03125,1,0
5,0,0.0390625,0,0
5,1,0.0390625,0.0078125,0.00364998
5,2,0.0390625,0.015625,0.0073175
5,3,0.0390625,0.0234375,0.0109641
5,4,0.0390625,0.03125,0.0146634
5,5,0.0390625,0.0390625,0.0183253
5,6,0.0390625,0.046875,0.0220753
5,7,0.0390625,0.0546875,0.0257784
5,8,0.0390625,0.0625,0.029605
5,9,0.0390625,0.0703125,0.0333786
5,10,0.0390625,0.078125,0.0373104
5,11,0.0390625,0.0859375,0.0411823
5,12,0.0390625,0.09375,0.0452451
5,13,0.0390625,0.101562,0.0492347
5,14,0.0390625,0.109375,0.0534452
5,15,0.0390625,0.117188,0.0575577
5,16,0.0390625,0.125,0.0619177
5,17,0.0390625,0.132812,0.0661435
5,18,0.0390625,0.140625,0.0706401
5,19,0.0390625,0.148438,0.0749589
5,20,0.0390625,0.15625,0.0795697
5,21,0.0390625,0.164062,0.0839587
5,22,0.0390625,0.171875,0.0886596
5,23,0.0390625,0.179688,0.0931013
5,24,0.0390625,0.1875,0.0978741
5,25,0.0390625,0.195312,0.102357
5,26,0.0390625,0.203125,0.10719
5,27,0.0390625,0.210938,0.111707
5,28,0.0390625,0.21875,0.116592
5,29,0.0390625,0.226562,0.121135
5,30,0.0390625,0.234375,0.126062
5,31,0.0390625,0.242188,0.130613
5,32,0.0390625,0.25,0.135563
5,33,0.0390625,0.257812,0.140093
5,34,0.0390625,0.265625,0.145032
5,35,0.0390625,0.273438,0.149498
5,36,0.0390625,0.28125,0.154382
5,37,0.0390625,0.289062,0.158739
5,38,0.0390625,0.296875,0.16352
5,39,0.0390625,0.304688,0.167727
5,40,0.0390625,0.3125,0.172367
5,41,0.0390625,0.320312,0.176395
5,42,0.0390625,0.328125,0.180863
5,43,0.0390625,0.335938,0.184692
5,44,0.0390625,0.34375,0.188969
5,45,0.0390625,0.351562,0.192581
5,46,0.0390625,0.359375,0.196648
5,47,0.0390625,0.367188,0.200022
5,48,0.0390625,0.375,0.203854
5,49,0.0390625,0.382812,0.206953
5,50,0.0390625,0.390625,0.210511
5,51,0.0390625,0.398438,0.213284
5,52,0.0390625,0.40625,0.216513
5,53,0.0390625,0.414062,0.218901
5,54,0.0390625,0.421875,0.221742
5,55,0.0390625,0.429688,0.223695
5,56,0.0390625,0.4375,0.226096
5,57,0.0390625,0.445312,0.227577
5,58,0.0390625,0.453125,0.229505
5,59,0.0390625,0.460938,0.230495
5,60,0.0390625,0.46875,0.231934
5,61,0.0390625,0.476562,0.232433
5,62,0.0390625,0.484375,0.233381
5,63,0.0390625,0.492188,0.233396
5,64,0.0390625,0.5,0.233861
5,65,0.0390625,0.507812,0.233396
5,66,0.0390625,0.515625,0.233381
5,67,0.0390625,0.523438,0.232433
5,68,0.0390625,0.53125,0.231934
5,69,0.0390625,0.539062,0.230495
5,70,0.0390625,0.546875,0.229505
5,71,0.0390625,0.554688,0.227577
5,72,0.0390625,0.5625,0.226096
5,73,0.0390625,0.570312,0.223695
5,74,0.0390625,0.578125,0.221742
5,75,0.0390625,0.585938,0.218901
5,76,0.0390625,0.59375,0.216513
5,77,0.0390625,0.601562,0.213284
5,78,0.0390625,0.609375,0.210511
5,79,0.0390625,0.617188,0.206953
5,80,0.0390625,0.625,0.203854
5,81,0.0390625,0.632812,0.200022
5,82,0.0390625,0.640625,0.196648
5,83,0.0390625,0.648438,0.192581
5,84,0.0390625,0.65625,0.188969
5,85,0.0390625,0.664062,0.184692
5,86,0.0390625,0.671875,0.180863
5,87,0.0390625,0.679688,0.176395
5,88,0.0390625,0.6875,0.172367
5,89,0.0390625,0.695312,0.167727
5,90,0.0390625,0.703125,0.16352
5,91,0.0390625,0.710938,0.158739
5,92,0.0390625,0.71875,0.154382
5,93,0.0390625,0.726562,0.149498
5,94,0.0390625,0.734375,0.145032
5,95,0.0390625,0.742188,0.140093
5,96,0.0390625,0.75,0.135563
5,97,0.0390625,0.757812,0.130613
5,98,0.0390625,0.765625,0.126062
5,99,0.0390625,0.773438,0.121135
5,100,0.0390625,0.78125,0.116592
5,101,0.0390625,0.789062,0.111707
5,102,0.0390625,0.796875,0.10719
5,103,0.0390625,0.804688,0.102357
5,104,0.0390625,0.8125,0.0978741
5,105,0.0390625,0.820312,0.0931013
5,106,0.0390625,0.828125,0.0886596
5,107,0.0390625,0.835938,0.0839587
5,108,0.0390625,0.84375,0.0795697
5,109,0.0390625,0.851562,0.0749589
5,110,0.0390625,0.859375,0.0706401
5,111,0.0390625,0.867188,0.0661435
5,112,0.0390625,0.875,0.0619177
5,113,0.0390625,0.882812,0.0575577
5,114,0.0390625,0.890625,0.0534452
5,115,0.0390625,0.898438,0.0492347
5,116,0.0390625,0.90625,0.0452451
5,117,0.0390625,0.914062,0.0411823
5,118,0.0390625,0.921875,0.0373104
5,119,0.0390625,0.929688,0.0333786
